index,service_week,service_year,service_yearmonth,service_date,betos_cd,betos_desc,pos_cd,pos_desc,spec_cd,spec_desc,paid_amount,utilization
5621,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,6.36,2
5622,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1E,Lab tests - glucose,11,Office,08,Physician/Family Practice,0.0,2
5623,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,4.84,2
5624,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1E,Lab tests - glucose,11,Office,50,Nurse Practitioner,2.42,1
5625,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1F,Lab tests - bacterial cultures,11,Office,97,Physician Assistant,22.44,2
5626,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,162.71,4
5627,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,33.07,5
5628,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,98.54,3
5629,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,11,Physician/Internal Medicine,26.75,1
5630,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,468.13,12
5631,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,26.75,1
5632,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,03,Physician/Allergy/ Immunology,6.38,1
5633,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,197.13,13
5634,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,50,Nurse Practitioner,0.0,1
5635,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,170.7,12
5636,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,11,Physician/Internal Medicine,13.22,1
5637,2017-37,2017,2017-09-01,2017-09-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,59.24,5
5638,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,5.88,2
5639,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,22,Physician/Pathology,2.94,1
5640,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,29,Physician/Pulmonary Disease,2.94,1
5641,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
5642,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,2.94,2
5643,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,50,Nurse Practitioner,5.88,2
5644,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
5645,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,8.82,3
5646,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,10,Physician/Gastroenterology,20.05,2
5647,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,29,Physician/Pulmonary Disease,8.58,1
5648,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,8.07,2
5649,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,50,Nurse Practitioner,11.47,1
5650,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,97,Physician Assistant,11.47,1
5651,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,8.58,1
5652,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,10.29,3
5653,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,16,Physician/Obstetrics & Gynecology,3.43,1
5654,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,16.21,4
5655,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,39,Physician/Nephrology,3.43,1
5656,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,50,Nurse Practitioner,3.43,1
5657,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1C,Lab tests - urinalysis,19,Off Campus- Outpatient Hospital,08,Physician/Family Practice,2.74,1
5658,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1D,Lab tests - blood counts,11,Office,10,Physician/Gastroenterology,10.45,1
5659,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1D,Lab tests - blood counts,11,Office,50,Nurse Practitioner,8.69,1
5660,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1D,Lab tests - blood counts,11,Office,97,Physician Assistant,10.45,1
5661,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,10.85,1
5662,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,337.72,8
5663,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,140.39,5
5664,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,713.57,14
5665,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,636.99,5
5666,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,80.27,3
5667,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,10,Physician/Gastroenterology,9.26,1
5668,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,74.19,3
5669,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,41,Optometry,44.42,2
5670,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,64.7,5
5671,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,22.5,1
5672,2017-37,2017,2017-09-01,2017-09-13 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,178.47,15
5673,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
5674,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,13,Physician/Neurology,2.94,2
5675,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
5676,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,5.88,2
5677,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,83,Physician/Hematology-Oncology,2.94,2
5678,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,6.23,1
5679,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1B,Lab tests - automated general profiles,11,Office,83,Physician/Hematology-Oncology,11.47,1
5680,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,11.47,1
5681,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.43,1
5682,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,21.3,5
5683,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1C,Lab tests - urinalysis,11,Office,44,Physician/Infectious Disease,4.26,1
5684,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1C,Lab tests - urinalysis,11,Office,99,Physician/Undefined Physician type[6],10.29,3
5685,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,97,Physician Assistant,3.02,1
5686,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,20.9,2
5687,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,4.84,2
5688,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,71.51,7
5689,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,319.79,9
5690,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,252.91,5
5691,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,221.41,5
5692,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,445.37,6
5693,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,13,Physician/Neurology,6.89,1
5694,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,74.19,3
5695,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,48.92,3
5696,2017-37,2017,2017-09-01,2017-09-14 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,251.97,15
5697,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
5698,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,2.94,1
5699,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,5.88,2
5700,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,50,Nurse Practitioner,2.94,1
5701,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,1
5702,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,8.07,1
5703,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,4.31,1
5704,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,4.26,1
5705,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1C,Lab tests - urinalysis,11,Office,44,Physician/Infectious Disease,4.26,1
5706,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1D,Lab tests - blood counts,11,Office,46,Physician/Endocrinology,10.45,1
5707,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,8.69,1
5708,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1E,Lab tests - glucose,11,Office,08,Physician/Family Practice,2.42,1
5709,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,7.26,3
5710,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,10,Physician/Gastroenterology,0.0,3
5711,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,161.02,7
5712,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,3.9,1
5713,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,652.15,24
5714,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,187.29,7
5715,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,10,Physician/Gastroenterology,38.78,3
5716,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,126.73,10
5717,2017-37,2017,2017-09-01,2017-09-15 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,350.31,20
5718,2017-37,2017,2017-09-01,2017-09-16 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,97,Physician Assistant,0.69,1
5719,2017-37,2017,2017-09-01,2017-09-16 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,21.38,2
5720,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,3.43,1
5721,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,3.02,1
5722,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,11,Physician/Internal Medicine,3.43,1
5723,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,50,Nurse Practitioner,0.0,1
5724,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1E,Lab tests - glucose,20,Urgent Care Facility,97,Physician Assistant,0.0,1
5725,2017-37,2017,2017-09-01,2017-09-17 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,9.52,1
5726,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),5.88,2
5727,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,14.7,5
5728,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,44,Physician/Infectious Disease,2.94,1
5729,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,50,Nurse Practitioner,5.88,2
5730,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,11,Physician/Internal Medicine,0.0,1
5731,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,1
5732,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1B,Lab tests - automated general profiles,11,Office,44,Physician/Infectious Disease,8.07,1
5733,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1B,Lab tests - automated general profiles,11,Office,69,Clinical Laboratory,11.47,1
5734,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,31.52,5
5735,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.86,2
5736,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,12.78,3
5737,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,3.43,1
5738,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,11,Physician/Internal Medicine,0.85,1
5739,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,4.26,1
5740,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1D,Lab tests - blood counts,11,Office,44,Physician/Infectious Disease,10.45,1
5741,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1D,Lab tests - blood counts,11,Office,69,Clinical Laboratory,10.45,1
5742,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,11,Physician/Internal Medicine,1.74,1
5743,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,20.9,3
5744,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,180.66,3
5745,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,31.26,3
5746,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,287.25,5
5747,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,147.67,4
5748,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,475.18,12
5749,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,33.89,1
5750,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,123.65,5
5751,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,41,Optometry,44.42,2
5752,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,44,Physician/Infectious Disease,14.42,1
5753,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,69,Clinical Laboratory,24.73,1
5754,2017-38,2017,2017-09-01,2017-09-18 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,202.23,17
5755,2017-38,2017,2017-09-01,2017-09-19 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),0.0,1
5756,2017-38,2017,2017-09-01,2017-09-19 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
5757,2017-38,2017,2017-09-01,2017-09-19 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,2.94,1
5758,2017-38,2017,2017-09-01,2017-09-19 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,29,Physician/Pulmonary Disease,2.94,1
5759,2017-38,2017,2017-09-01,2017-09-19 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,5.88,2
